source_db,source_table,source_file,source_row_id,sequence,length,sequence_valid,canonical_aa_only,ic50_uM,ic50_uM_min,ic50_uM_max,ic50_uM_median,ic50_relation_raw,ic50_status_raw,label_type,label_is_exact,is_sequence_level,source_count,record_count,high_confidence_flag,conflict_flag,tier_23,raw_record_ids,citation_ids,notes,exclusion_reason,filtered_source_name
,,,63,YLL,3,True,True,518.54,518.54,518.54,518.54,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000342 || MBPDB_P02754_YLL_118-120,10.3390/foods9080991,In Silico and In Vitro Analysis of Multifunctionality of Animal Food-Derived Peptides || Bos taurus || Beta-lactoglobulin,,mbpdb_core_standardized
,,,64,YQK,3,True,True,312.23,312.23,312.23,312.23,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000262 || MBPDB_P02663_YQK_93-95_104-106_186-188,10.1016/j.idairyj.2013.05.008,Resistance of casein-derived bioactive peptides to simulated gastrointestinal digestion || Bos taurus || Alpha-S2-casein,,mbpdb_core_standardized
,,,65,ACHP,4,True,True,360.7,360.7,360.7,360.7,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000328 || MBPDB_P02668 Genetic Variant G1_ACHP_117-120,10.3168/jds.2008-1671,Short communication: Bovine κ-casein variants result in different angiotensin I converting enzyme (ACE) inhibitory peptides || Bos taurus || Kappa-casein Genetic Variant G1,,mbpdb_core_standardized
,,,66,AHHP,4,True,True,847.6,847.6,847.6,847.6,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000329 || MBPDB_P02668 Genetic Variant C_AHHP_117-120,10.3168/jds.2008-1671,Short communication: Bovine κ-casein variants result in different angiotensin I converting enzyme (ACE) inhibitory peptides || Bos taurus || Kappa-casein Genetic Variant C,,mbpdb_core_standardized
,,,67,ALPM,4,True,True,928.0,928.0,928.0,928.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000099 || MBPDB_P02754_ALPM_158-161,10.3168/jds.S0022-0302(04)70013-2,Structural Analysis of a New Anti-Hypertensive Peptide (β-Lactosin B) Isolated from a Commercial Whey Product || Bos taurus || Beta-lactoglobulin,,mbpdb_core_standardized
,,,68,ALPP,4,True,True,280.0,280.0,280.0,280.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000243 || MBPDB_P05814_ALPP_162-165,10.1080/00021369.1989.10869621,Inhibition of Angiotensin-converting Enzyme by Synthetic Pep tides of Human β-Casein || Homo sapiens || Beta-casein,,mbpdb_core_standardized
,,,69,DERF,4,True,True,37.08,37.08,37.08,37.08,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000059 || MBPDB_P02668_DERF_35-38,10.1016/j.foodchem.2010.05.026,"Production, analysis and in vivo evaluation of novel angiotensin-I-converting enzyme inhibitory peptides from bovine casein || Bos taurus || Kappa-casein",,mbpdb_core_standardized
,,,70,FLQP,4,True,True,68.7,68.7,68.7,68.7,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000109 || MBPDB_P02666_FLQP_102-105,10.1016/j.foodchem.2014.01.056,Characterisation of the hydrolytic specificity of Aspergillus niger derived prolyl endoproteinase on bovine β-casein and determination of ACE inhibitory activity || Bos taurus || Beta-casein,,mbpdb_core_standardized
,,,71,FPQY,4,True,True,300.74,300.74,300.74,300.74,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000264 || MBPDB_P02663_FPQY_107-110,10.1016/j.idairyj.2013.05.008,Resistance of casein-derived bioactive peptides to simulated gastrointestinal digestion || Bos taurus || Alpha-S2-casein,,mbpdb_core_standardized
,,,72,IAEK,4,True,True,25.08,25.08,25.08,25.08,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000355 || MBPDB_P02754_IAEK_88-91,10.1021/acs.jafc.9b06237,Structure-Based Identification and Design of Angiotensin Converting Enzyme-Inhibitory Peptides from Whey Proteins || Bos taurus || Beta-lactoglobulin,,mbpdb_core_standardized
,,,73,IAIP,4,True,True,470.0,470.0,470.0,470.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000056 || MBPDB_P07498_IAIP_118-121,10.1080/00021369.1989.10869621,Inhibition of angiotensin-converting enzyme by synthetic peptide fragments of human kappa-casein || Homo sapiens || Kappa-casein,,mbpdb_core_standardized
,,,74,KLRP,4,True,True,91.6,91.6,91.6,91.6,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000021 || MBPDB_P24627_KLRP_92-95,10.1021/jf4053868,Novel Antihypertensive Lactoferrin-Derived Peptides Produced by Kluyveromyces marxianus: Gastrointestinal Stability Profile and In Vivo Angiotensin I-Converting Enzyme (ACE) Inhibition || Bos taurus || Lactotransferrin,,mbpdb_core_standardized
,,,75,KTAP,4,True,True,37.0,37.0,37.0,37.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000053 || MBPDB_P07498_KTAP_41-44,10.1080/00021369.1989.10869621,Inhibition of angiotensin-converting enzyme by synthetic peptide fragments of human kappa-casein || Homo sapiens || Kappa-casein,,mbpdb_core_standardized
,,,76,LAMA,4,True,True,556.0,556.0,556.0,556.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000092 || MBPDB_P02754_LAMA_38-41,10.1017/s0022029999003982,Angiotensin I-converting enzyme inhibitory properties of whey protein digests: concentration and characterization of active peptides || Bos taurus || Beta-lactoglobulin,,mbpdb_core_standardized
,,,77,LHLP,4,True,True,210.0,210.0,210.0,210.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000204 || MBPDB_P05814_LHLP_139-142,10.1080/00021369.1989.10869621,Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein || Homo sapiens || Beta-casein,,mbpdb_core_standardized
,,,78,LIYP,4,True,True,10.0,10.0,10.0,10.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000201 || MBPDB_P05814_LIYP_64-67,10.1080/00021369.1989.10869621,Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein || Homo sapiens || Beta-casein,,mbpdb_core_standardized
,,,79,LPLP,4,True,True,735.0,735.0,735.0,735.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000198 || MBPDB_P05814_LPLP_141-144,"1) 10.1080/00021369.1989.10869621, 2) 10.1016/j.ijfoodmicro.2013.09.002","1) Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein, 2) Novel probiotic-fermented milk with angiotensin I-converting enzyme inhibitory peptides produced by Bifidobacterium bifidum MF 20/5 || Homo sapiens || Beta-casein",,mbpdb_core_standardized
,,,80,LQKW,4,True,True,34.7,34.7,34.7,34.7,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000085 || MBPDB_P02756_LQKW_76-79,10.1016/S0958-6946(02)00080-8,Preparation of ovine and caprine β-lactoglobulin hydrolysates with ACE-inhibitory activity Identification of active peptides from caprine β-lactoglobulin hydrolysed with thermolysin || Capra hircus || Beta-lactoglobulin,,mbpdb_core_standardized
,,,81,LQSW,4,True,True,500.0,500.0,500.0,500.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000193 || MBPDB_P02666_LQSW_155-158,10.3168/jds.S0022-0302(96)76487-1,Identification of an Antihypertensive Peptide from Casein Hydrolysate Produced by a Proteinase from Lactobacillus helveticus CP790 || Bos taurus || Beta-casein,,mbpdb_core_standardized
,,,82,LRFF,4,True,True,116.9,116.9,116.9,116.9,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000311 || MBPDB_P02662_LRFF_36-39,10.1016/j.jff.2015.04.043,Purification and identification of novel peptides with inhibitory effect against angiotensin I-converting enzyme and optimization of process conditions in milk fermented with the yeast Kluyveromyces marxianus || Bos taurus || Alpha-S1-casein,,mbpdb_core_standardized
,,,83,LVYP,4,True,True,170.0,170.0,170.0,170.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000192 || MBPDB_P02666_LVYP_73-76,10.1271/bbb1961.54.1101,Inhibition of angiotensin-converting enzyme by synthetic peptide fragments of various β-caseins || Bos taurus || Beta-casein,,mbpdb_core_standardized
,,,84,NILP,4,True,True,560.0,560.0,560.0,560.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000181 || MBPDB_P05814_NILP_80-83,10.1080/00021369.1989.10869621,Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein || Homo sapiens || Beta-casein,,mbpdb_core_standardized
,,,85,NSLP,4,True,True,755.1,755.1,755.1,755.1,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000175 || MBPDB_P02666_NSLP_83-86,10.1016/j.foodchem.2014.01.056,Characterisation of the hydrolytic specificity of Aspergillus niger derived prolyl endoproteinase on bovine β-casein and determination of ACE inhibitory activity || Bos taurus || Beta-casein,,mbpdb_core_standardized
,,,86,PKHP,4,True,True,709.1,709.1,709.1,709.1,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000308 || MBPDB_P02662_PKHP_17-20,10.1016/j.chroma.2004.05.022,Identification of ACE-inhibitory peptides in different Spanish cheeses by tandem mass spectrometry || Bos taurus || Alpha-S1-casein,,mbpdb_core_standardized
,,,87,QPIP,4,True,True,860.0,860.0,860.0,860.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000158 || MBPDB_P05814_QPIP_155-158,10.1080/00021369.1989.10869621,Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein || Homo sapiens || Beta-casein,,mbpdb_core_standardized
,,,88,RPYL,4,True,True,56.5,56.5,56.5,56.5,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000014 || MBPDB_P24627_RPYL_152-155,10.1016/j.foodchem.2011.08.076,Antihypertensive effect of a bovine lactoferrin pepsin hydrolysate: Identification of novel active peptides || Bos taurus || Lactotransferrin,,mbpdb_core_standardized
,,,89,RYLG,4,True,True,224.69,224.69,224.69,224.69,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000292 || MBPDB_P02662_RYLG_105-108,10.1016/j.idairyj.2013.05.008,Resistance of casein-derived bioactive peptides to simulated gastrointestinal digestion || Bos taurus || Alpha-S1-casein,,mbpdb_core_standardized
,,,90,SLPQ,4,True,True,338.5,338.5,338.5,338.5,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000149 || MBPDB_P33048_SLPQ_84-87,"1) 10.3168/jds.S0022-0302(06)72369-4, 2) 10.3390/foods13213392","1) Identification and Characterization of Novel Angiotensin-Converting Enzyme Inhibitors Obtained from Goat Milk, 2) Goat Milk Protein-Derived ACE Inhibitory Peptide SLPQ Exerts Hypertension Alleviation Effects Partially by Regulating the Inflammatory Stress of Endothelial Cells || Capra hircus || Beta-casein",,mbpdb_core_standardized
,,,91,SQPK,4,True,True,354.0,354.0,354.0,354.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000146 || MBPDB_P33048_SQPK_181-184,10.3168/jds.S0022-0302(06)72369-4,Identification and Characterization of Novel Angiotensin-Converting Enzyme Inhibitors Obtained from Goat Milk || Capra hircus || Beta-casein,,mbpdb_core_standardized
,,,92,TTMP,4,True,True,51.0,51.0,51.0,51.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000305 || MBPDB_P02662_TTMP_209-212,10.1128/AEM.00096-07,Casein Fermentate of Lactobacillus animalisDPC6134 Contains a Range of Novel Propeptide Angiotensin-Converting Enzyme Inhibitors || Bos taurus || Alpha-S1-casein,,mbpdb_core_standardized
,,,93,VLGP,4,True,True,153.5,153.5,153.5,153.5,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000106 || MBPDB_P02666_VLGP_212-215,10.1016/j.foodchem.2014.01.056,Characterisation of the hydrolytic specificity of Aspergillus niger derived prolyl endoproteinase on bovine β-casein and determination of ACE inhibitory activity || Bos taurus || Beta-casein,,mbpdb_core_standardized
,,,94,VRGP,4,True,True,150.3,150.3,150.3,150.3,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000131 || MBPDB_P33048_VRGP_214-217,"1) 10.1016/j.chroma.2004.05.022, 2) 10.1016/j.foodchem.2014.01.056","1) Identification of ACE-inhibitory peptides in different Spanish cheeses by tandem mass spectrometry, 2) Characterisation of the hydrolytic specificity of Aspergillus niger derived prolyl endoproteinase on bovine β-casein and determination of ACE inhibitory activity || Capra hircus || Beta-casein",,mbpdb_core_standardized
,,,95,VRYL,4,True,True,24.1,24.1,24.1,24.1,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000266 || MBPDB_P04654_VRYL_220-223,10.1016/j.idairyj.2004.04.007,Angiotensin converting enzyme-inhibitory activity of peptides isolated from Manchego cheese Stability under simulated gastrointestinal digestion || Ovis aries || Alpha-S2-casein,,mbpdb_core_standardized
,,,96,VVPP,4,True,True,258.21,258.21,258.21,258.21,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000128 || MBPDB_P02666_VVPP_98-101,10.1016/S1671-2927(11)60026-6,A Novel Angiotensin I Converting Enzyme Inhibitory Peptide from the Milk Casein: Virtual Screening and Docking Studies || Bos taurus || Beta-casein,,mbpdb_core_standardized
,,,97,VVRP,4,True,True,81.0,81.0,81.0,81.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000044 || MBPDB_P07498_VVRP_86-89,10.1080/00021369.1989.10869621,Inhibition of angiotensin-converting enzyme by synthetic peptide fragments of human kappa-casein || Homo sapiens || Kappa-casein,,mbpdb_core_standardized
,,,98,WIQP,4,True,True,14.2,14.2,14.2,14.2,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000260 || MBPDB_P02663_WIQP_208-211,10.1016/j.foodchem.2015.04.130,Peptide identification and angiotensin converting enzyme (ACE) inhibitory activity in prolyl endoproteinase digests of bovine αs-casein || Bos taurus || Alpha-S2-casein,,mbpdb_core_standardized
,,,99,WYSL,4,True,True,90.4,90.4,90.4,90.4,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000076 || MBPDB_P02754_WYSL_35-38,10.1021/jf063427j,ACE-Inhibitory and Radical-Scavenging Activity of Peptides Derived from β-Lactoglobulin f(19-25) Interactions with Ascorbic Acid || Bos taurus || Beta-lactoglobulin,,mbpdb_core_standardized
,,,100,YGFL,4,True,True,292.53,292.53,292.53,292.53,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000343 || MBPDB_P05814_YGFL_74-77,10.3390/foods9080991,In Silico and In Vitro Analysis of Multifunctionality of Animal Food-Derived Peptides || Homo sapiens || Beta-casein,,mbpdb_core_standardized
,,,101,YGLF,4,True,True,733.0,733.0,733.0,733.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000244 || MBPDB_P00711_YGLF_69-72,"1) 10.1515/bchm3.1996.377.4.259, 2) 10.1016/s0024-3205(00)00471-9","1) Synthetic Peptides Corresponding to α-Lactalbumin and β-Lactoglobulin Sequences with Angiotensin-l-Converting Enzyme Inhibitory Activity, 2) α-Lactorphin lowers blood pressure measured by radiotelemetry in normotensive and spontaneously hypertensive rats || Bos taurus || Alpha-lactalbumin",,mbpdb_core_standardized
,,,102,YLGY,4,True,True,25.865,25.865,25.865,25.865,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000291 || MBPDB_P02662_YLGY_106-109,"1) 10.1016/j.idairyj.2013.05.008, 2) 10.3390/foods9080991","1) Resistance of casein-derived bioactive peptides to simulated gastrointestinal digestion, 2) In Silico and In Vitro Analysis of Multifunctionality of Animal Food-Derived Peptides || Bos taurus || Alpha-S1-casein",,mbpdb_core_standardized
,,,103,YLLF,4,True,True,172.0,172.0,172.0,172.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000067 || MBPDB_P02754_YLLF_118-121,10.1515/bchm3.1996.377.4.259,Synthetic Peptides Corresponding to α-Lactalbumin and β-Lactoglobulin Sequences with Angiotensin-l-Converting Enzyme Inhibitory Activity || Bos taurus || Beta-lactoglobulin,,mbpdb_core_standardized
,,,104,YPYY,4,True,True,90.9,90.9,90.9,90.9,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000033 || MBPDB_P07498_YPYY_55-58,10.1016/j.foodchem.2007.06.039,Antihypertensive effect of bioactive peptides produced by protease-facilitated lactic acid fermentation of milk || Homo sapiens || Kappa-casein,,mbpdb_core_standardized
,,,105,YQEP,4,True,True,317.14,317.14,317.14,317.14,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000111 || MBPDB_P11839_YQEP_206-209,10.3168/jds.S0022-0302(06)72370-0,Bioactive Peptides in Ovine and Caprine Cheeselike Systems Prepared with Proteases from Cynara cardunculus || Ovis aries || Beta-casein,,mbpdb_core_standardized
,,,106,ALPMH,5,True,True,521.0,521.0,521.0,521.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000070 || MBPDB_P02754_ALPMH_158-162,10.1017/s0022029999003982,Angiotensin I-converting enzyme inhibitory properties of whey protein digests: concentration and characterization of active peptides || Bos taurus || Beta-lactoglobulin,,mbpdb_core_standardized
,,,107,AMKPW,5,True,True,580.0,580.0,580.0,580.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000284 || MBPDB_P02663_AMKPW_204-208,10.3168/jds.S0022-0302(96)76487-1,Identification of an Antihypertensive Peptide from Casein Hydrolysate Produced by a Proteinase from Lactobacillus helveticus CP790 || Bos taurus || Alpha-S2-casein,,mbpdb_core_standardized
,,,108,ARHPH,5,True,True,15.15,15.15,15.15,15.15,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000061 || MBPDB_P02668_ARHPH_117-121,10.1016/j.idairyj.2007.02.009,ACE-inhibitory activity of probiotic yoghurt || Bos taurus || Kappa-casein,,mbpdb_core_standardized
,,,109,AVPYP,5,True,True,80.0,80.0,80.0,80.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000241 || MBPDB_P02666_AVPYP_192-196,10.1080/00021369.1987.10868244,Studies on the Active Site and Antihypertensive Activity of Angiotensin I-Converting Enzyme Inhibitors Derived from Casein || Bos taurus || Beta-casein,,mbpdb_core_standardized
,,,110,AVVRP,5,True,True,74.0,74.0,74.0,74.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000060 || MBPDB_P07498_AVVRP_85-89,10.1080/00021369.1989.10869621,Inhibition of angiotensin-converting enzyme by synthetic peptide fragments of human kappa-casein || Homo sapiens || Kappa-casein,,mbpdb_core_standardized
,,,111,DKIHP,5,True,True,113.1,113.1,113.1,113.1,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000239 || MBPDB_P11839_DKIHP_62-66,"1) 10.1016/j.chroma.2004.05.022, 2) 10.1021/jf049532f","1) Identification of ACE-inhibitory peptides in different Spanish cheeses by tandem mass spectrometry, 2) ACE-Inhibitory Activity and Structural Properties of Peptide Asp-Lys-Ile-His-Pro [β-CN f(47-51)] Study of the Peptide Forms Synthesized by Different Methods || Ovis aries || Beta-casein",,mbpdb_core_standardized
,,,112,EVPKA,5,True,True,324.77,324.77,324.77,324.77,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000232 || MBPDB_P05814_EVPKA_100-104,10.1016/j.idairyj.2005.12.012,Identification of bioactive peptides after digestion of human milk and infant formula with pepsin and pancreatin || Homo sapiens || Beta-casein,,mbpdb_core_standardized
,,,113,FFVAP,5,True,True,6.0,6.0,6.0,6.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000323 || MBPDB_P02662_FFVAP_38-42,"1) 10.1080/00021369.1985.10866901, 2) 10.3168/jds.2019-17976","1) Angiotensin I-Converting Enzyme Inhibitor Derived from an Enzymatic Hydrolysate of Casein II Isolation and Bradykinin-potentiating Activity on the Uterus and the Ileum of Rats, 2) Characterization of casein-derived peptide bioactivity: Differential effects on angiotensin-converting enzyme inhibition and cytokine and nitric oxide production || Bos taurus || Alpha-S1-casein",,mbpdb_core_standardized
,,,114,FYPEL,5,True,True,71.3,71.3,71.3,71.3,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000296 || MBPDB_P02662_FYPEL_160-164,"1) 10.1016/j.idairyj.2013.05.008, 2) 10.3390/foods9080991","1) Resistance of casein-derived bioactive peptides to simulated gastrointestinal digestion, 2) In Silico and In Vitro Analysis of Multifunctionality of Animal Food-Derived Peptides || Bos taurus || Alpha-S1-casein",,mbpdb_core_standardized
,,,115,GILRP,5,True,True,90.7,90.7,90.7,90.7,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000023 || MBPDB_P24627_GILRP_149-153,10.1021/jf4053868,Novel Antihypertensive Lactoferrin-Derived Peptides Produced by Kluyveromyces marxianus: Gastrointestinal Stability Profile and In Vivo Angiotensin I-Converting Enzyme (ACE) Inhibition || Bos taurus || Lactotransferrin,,mbpdb_core_standardized
,,,116,GRVMP,5,True,True,250.0,250.0,250.0,250.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000227 || MBPDB_P05814_GRVMP_112-116,10.1080/00021369.1989.10869621,Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein || Homo sapiens || Beta-casein,,mbpdb_core_standardized
,,,117,HLPLP,5,True,True,31.3,31.3,31.3,31.3,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000224 || MBPDB_P05814_HLPLP_140-144,"1) 10.1080/00021369.1989.10869621, 2) 10.1016/j.idairyj.2005.12.012, 3) 10.1002/mnfr.200900449","1) Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein, 2) Identification of bioactive peptides after digestion of human milk and infant formula with pepsin and pancreatin, 3) Changes in arterial blood pressure after single oral administration of milk-casein-derived peptides in spontaneously hypertensive rats || Homo sapiens || Beta-casein",,mbpdb_core_standardized
,,,118,HPFAQ,5,True,True,465.0,465.0,465.0,465.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000223 || MBPDB_P33048_HPFAQ_65-69,10.3168/jds.S0022-0302(05)73032-0,Angiotensin-Converting Enzyme Inhibitory Activity of Peptides Derived from Caprine Kefir || Capra hircus || Beta-casein,,mbpdb_core_standardized
,,,119,HQIYP,5,True,True,110.0,110.0,110.0,110.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000221 || MBPDB_P05814_HQIYP_208-212,10.1080/00021369.1989.10869621,Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein || Homo sapiens || Beta-casein,,mbpdb_core_standardized
,,,120,IAIPP,5,True,True,600.0,600.0,600.0,600.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000055 || MBPDB_P07498_IAIPP_118-122,10.1080/00021369.1989.10869621,Inhibition of angiotensin-converting enzyme by synthetic peptide fragments of human kappa-casein || Homo sapiens || Kappa-casein,,mbpdb_core_standardized
,,,121,IIAEK,5,True,True,63.7,63.7,63.7,63.7,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000068 || MBPDB_P02754_IIAEK_87-91,10.1016/j.jff.2014.04.002,Selective enrichment of bioactive properties during ultrafiltration of a tryptic digest of β-lactoglobulin || Bos taurus || Beta-lactoglobulin,,mbpdb_core_standardized
,,,122,IPAVF,5,True,True,9.09,9.09,9.09,9.09,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000074 || MBPDB_P02754_IPAVF_94-98,10.1021/acs.jafc.9b06237,Structure-Based Identification and Design of Angiotensin Converting Enzyme-Inhibitory Peptides from Whey Proteins || Bos taurus || Beta-lactoglobulin,,mbpdb_core_standardized
,,,123,KDERF,5,True,True,848.0,848.0,848.0,848.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000054 || MBPDB_P02669_KDERF_34-38,10.1002/elps.200700324,Identification of novel angiotensin-converting enzyme-inhibitory peptides from ovine milk proteins by CE-MS and chromatographic techniques || Ovis aries || Kappa-casein,,mbpdb_core_standardized
,,,124,LALPP,5,True,True,290.0,290.0,290.0,290.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000206 || MBPDB_P05814_LALPP_161-165,10.1080/00021369.1989.10869621,Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein || Homo sapiens || Beta-casein,,mbpdb_core_standardized
,,,125,LDIQK,5,True,True,27.6,27.6,27.6,27.6,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000090 || MBPDB_P02754_LDIQK_26-30,10.1016/j.chroma.2006.03.006,Effect of β-lactoglobulin hydrolysis with thermolysin under denaturing temperatures on the release of bioactive peptides || Bos taurus || Beta-lactoglobulin,,mbpdb_core_standardized
,,,126,LDTDY,5,True,True,121.0,121.0,121.0,121.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000088 || MBPDB_P02754_LDTDY_111-115,10.1016/j.jff.2015.11.038,Do whey protein-derived peptides have dual dipeptidyl-peptidase IV and angiotensin I-converting enzyme inhibitory activities? || Bos taurus || Beta-lactoglobulin,,mbpdb_core_standardized
,,,127,LIWKL,5,True,True,0.47,0.47,0.47,0.47,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000020 || MBPDB_P24627_LIWKL_285-289,10.1016/j.foodchem.2011.08.076,Antihypertensive effect of a bovine lactoferrin pepsin hydrolysate: Identification of novel active peptides || Bos taurus || Lactotransferrin,,mbpdb_core_standardized
,,,128,LPYPY,5,True,True,20.885,20.885,20.885,20.885,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000034 || MBPDB_P02668_LPYPY_77-81,"1) 10.1002/elps.200700324, 2) 10.3168/jds.2018-15901","1) Identification of novel angiotensin-converting enzyme-inhibitory peptides from ovine milk proteins by CE-MS and chromatographic techniques, 2) Angiotensin-converting enzyme inhibitory peptides from Lactobacillus delbrueckii QS306 fermented milk || Bos taurus || Kappa-casein",,mbpdb_core_standardized
,,,129,NLHLP,5,True,True,420.0,420.0,420.0,420.0,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000178 || MBPDB_P05814_NLHLP_138-142,10.1080/00021369.1989.10869621,Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein || Homo sapiens || Beta-casein,,mbpdb_core_standardized
,,,130,PLIYP,5,True,True,4.4,4.4,4.4,4.4,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000170 || MBPDB_P05814_PLIYP_63-67,10.1080/00021369.1989.10869621,Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein || Homo sapiens || Beta-casein,,mbpdb_core_standardized
,,,131,PLPLL,5,True,True,453.13,453.13,453.13,453.13,=,exact_molar,sequence_level_core,True,True,1,1,,,,mbpdb_ace_000168 || MBPDB_L8I8G5_PLPLL_151-155,10.1016/j.foodchem.2006.10.041,Value-added utilization of yak milk casein for the production of angiotensin-I-converting enzyme inhibitory peptides || Bos mutus || Beta-casein (Fragment),,mbpdb_core_standardized
