sequence,length,cls_label,cls_label_name,plm4ace_label,cls_source,raw_group,source_dataset,sample_weight
DKIHP,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GW,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
VEV,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
RIGLF,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
VM,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
VRGP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GHG,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
LVPP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
YNK,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
HNW,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
VEGY,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
PSSNK,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
EKGP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
SF,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
LSGNK,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
LTGP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
YPER,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
VTR,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
EQGP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
QVVF,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
DLTDY,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
PFP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
LGV,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
DLGP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
QGP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
TD,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
NKGPR,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
MA,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
VFER,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
IA,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
IAV,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
DILN,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
LR,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
FGK,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
IRAQQ,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
QVGP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GR,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
DAGP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
VPKVK,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
ALAFQ,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
QSGP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
TLKYP,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
KGP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
VIKP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
PVPP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
PKAIP,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GLYP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
APER,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
YR,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
DIGP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
QIGP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
VSGP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
PAPPK,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
YVP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
ERYL,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AIYK,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
WT,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
PYP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AF,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
RYLG,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
SNIP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
SALAM,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AP,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
DNLLN,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GAW,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
ASP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
NSWVE,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
SY,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
LT,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
PSNPP,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GEGGP,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
APP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
RADHP,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
DTW,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
IPAQK,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
VAV,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
YGFLP,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
FK,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
KVLPG,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
RR,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GVW,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
HDHM,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
WA,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GPSMR,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
ALPP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
SHP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
VVPP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
TP,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
NPP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
PQAFP,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
RPVQ,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
STYQT,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AMNPP,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
LLRH,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
QLGP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
LNPA,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
FP,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
LSPA,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
IVVE,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
YQEP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
APSAK,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
KAIP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
RHQG,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
SLPQ,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
NLAG,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
PL,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
FNE,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
PQPIP,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
LF,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GKP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GPK,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
SQPK,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
RMLGQ,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
FNQ,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
DF,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GP,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GQVPP,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
ACHP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
VLVPK,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
LKLP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AV,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
LMGP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
KR,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
RPR,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
FDK,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
TKIVP,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
TKVIP,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GPA,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
EAP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GY,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
YGL,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
LHLP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
VAND,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
YS,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
NLHLP,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
YTVF,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
PLP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
IPAIN,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
TCSP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
PLPLL,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
YA,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GTW,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
HPFAQ,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GRPR,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
IAIP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
FC,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AKLEK,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GHS,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
KLP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
LQSW,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
PTHIK,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
PPEIN,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
RVR,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AGS,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
VAGTW,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
MM,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
ITTNP,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AGP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
NILP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AMKPW,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
PIW,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
QP,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
DM,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
IAIPP,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AFP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
YK,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
APVPP,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
WVPSV,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
YV,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
INSQ,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
ITF,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
LGI,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
YQ,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GF,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
YE,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
RALP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
ER,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AIP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
TTN,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AGSS,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
ITT,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
YY,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
LLMPK,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
IR,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
PQR,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
VRK,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
PKHP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
LPLP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
EGEPR,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
WG,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GLG,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
YGLF,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
HQG,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
LALPP,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
VIPEL,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
HHT,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
LEK,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
NK,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AHHP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
KDERF,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
KIEL,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
SPYP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
QPIP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
VVVPP,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
WNPR,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
QK,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
YP,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AIPP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
SVAKL,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
ALPM,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
MNPPK,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
TNP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
IF,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
HIR,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
QAFT,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
RML,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
LAMA,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
LEGR,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GHF,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GHP,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
HIRL,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GS,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
EP,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
IG,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
RG,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
KDVPP,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
HPIKH,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
LALR,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GI,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
VQ,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AVF,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GM,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
YG,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
TK,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
ALPH,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AQK,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
FDART,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
DL,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GA,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
VRSP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
NP,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
PYK,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
RL,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
LVRT,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GL,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AG,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GVYPH,5,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
DYG,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
YYA,3,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GH,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
KG,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
AI,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
FG,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
DA,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
MG,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GE,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GT,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
HG,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
VG,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
ALEP,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
MK,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
WTFR,4,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
GQ,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
FQ,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
QG,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
SG,2,0,low_or_non_activity,1,label converted from pLM4ACE direction,B,pLM4ACE_cleaned,1.0
