sample_id,sequence,length,task_role,is_main_23,is_aux_45,label_pIC50,label_ic50_uM,sample_weight,weight_len,weight_quality,source_count,is_from_merged_backbone,contains_merged,high_confidence_flag,conflict_flag,tier_23,dedup_strategy,label_source_mode,ic50_uM_min,ic50_uM_max,ic50_uM_median,ic50_uM_mean,ic50_spread_ratio_max_min,source_db_set,source_table_set,source_file_set,origin_source_set,raw_record_ids,citation_ids,notes,record_count_total,row_count_after_filter
MAIN_0423,VPQ,3,main,True,False,3.17623086073719,666.4524046046864,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,666.4524046046864,666.4524046046864,666.4524046046864,666.4524046046864,1.0,,,,merged_short23_tiered_standardized || ferm_strict_core_standardized,ace_merged_001961 || FMDB2080 || fermfoodb_ace_000834,12957917,only_one_record_after_merge || single-source evidence with usable IC50 || FermFooDb || https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB2080 || singleton || only_one_record_in_fermfoodb || Ace-inhibitory || Spectrophotometric assay using HHL and furanacryloyl-Phe-Gly-Gly as substate,2,2
MAIN_0421,VNP,3,main,True,False,5.0,10.0,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,6.4,10.0,10.0,10.0,1.5625,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_001910 | ace_merged_001911 | ace_merged_001912 || 2082 | 2168 | 3755 || 3755,Cereals (rice),"source_count=1; spread_ratio=1.5625 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Chen, J., Wang, Y., Zhong, Q., Wu, Y., & Xia, W. ( || UF, RP-HPLC",4,2
MAIN_0307,LKP,3,main,True,False,6.494850021680094,0.32,0.8,1.0,0.8,3,True,True,False,False,Tier D,merged_backbone,merged_sequence_level_authoritative,0.32,20000.0,0.32,0.32,62500.0,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_001452 | ace_merged_001453 | ace_merged_001454 | ace_merged_001455 | ace_merged_001456 | ace_merged_001457 | ace_merged_001458 | ace_merged_001459 | ace_merged_001460 | ace_merged_001461 | ace_merged_001462 | ace_merged_001463 | ace_merged_001464 | ace_merged_001465 | ace_merged_001466 | ace_merged_001467 | ace_merged_001468 | ace_merged_001469 | ace_merged_001470 | ace_merged_001471 || 1073 | 1521 | 1528 | 1611 | 1660 | 1953 | 1969 | 1972 | 2002 | 2020 | 2025 | 2216 | 2861 | 2892 | 2945 | 5059 | 5513 | 5561 | 6535 | 7549 || biopep_ace_000172 || 7549 || 1073 || 1660 || 1953 || 1969 || 1972 || 2002 || 2020 || 2025 || 2861 || 2892 || 2945 || 5059 || 5513 || 5561 || 6535,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7549 || Fish (Dried Bonito) || Aldolase || Fish proteins || Egg proteins || Chicken muscle || Chicken muscle proteins || Fish || Synthesized || Food-protein,"source_count=2; spread_ratio=62500.0000 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1073, 1521, 1528, 1611, 1660, 1838, 1953, 1969, 1972, 2001, 2002, 2020, 2025, 2216, 2597, 2861, 2892, 2945, 2952, 3011, 3758, 3766, 3770, 3979, 4203, 4222, 4976, 4979, 5059, 5513, 5561, 6535 BindingDB: ID 50348861 BIOPEP-UWM: ID 8216 BRENDA: Ligand Leu-Lys-Pro ChEMBL: ID CHEMBL1807676 ChemSpider: ID 8648888 EROP-Moscow: ID E01438 J-GLOBAL: ID 200907022084757598 Nikkaji: ID J1.356.196F PubChem: CID 10473477 SATPdb: ID satpdb17881 SureChEMBL: ID SCHEMBL7757715 ZINC: ID ZINC000038930594 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971), Yamamoto and others || HPLC, RP-HPLC || Enzymatic Hydrolysis of milk proteins || Cushman and Cheung (1971), Majumder & Wu (2009) || LC-MS/MS || RP-HPLC || Cushman and Cheung (1971) || HPLC || GFC",36,17
AUX_0185,FLVPP,5,aux,False,True,4.92009553233328,12.02,0.35,0.5,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,12.02,12.02,12.02,12.02,1.0,,,,ahtpdb_clean_um_standardized,2364,,small || exact_molar_value || not_converted: ic50_type不是mass_unit,1,1
MAIN_0397,TTW,3,main,True,False,6.214670164989233,0.61,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,0.61,0.61,0.61,0.61,1.0,,,,merged_short23_tiered_standardized || biopep_core_standardized,ace_merged_001809 || 9350 || biopep_ace_000499,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9350,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM,2,2
AUX_0047,IVVE,4,aux,False,True,3.5012760292520952,315.3,0.48,0.6,0.8,2,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,315.3,315.3,315.3,315.3,1.0,,,,biopep_core_standardized || ahtpdb_clean_um_standardized,biopep_ace_000053 || 3260 || 1030 || 1861,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3260 || Algae (Chlorella vulgaris),"BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || IEC, GFC, HPLC",3,3
MAIN_0040,GD,2,main,True,False,2.036212172654445,9200.0,0.95,1.0,0.95,3,True,True,False,False,Tier B,merged_backbone,merged_sequence_level_authoritative,9200.0,20000.0,9200.0,9200.0,2.1739130434782608,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_000188 | ace_merged_000189 | ace_merged_000190 || 1476 | 6607 | 7620 || biopep_ace_000224 || 7620 || 6607,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7620,"source_count=2; spread_ratio=2.1739 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1476, 1693, 3059, 3092, 3096, 3252, 3823, 3915, 4400, 4529, 4657, 6607 BindingDB: ID 50188493 BIOPEP-UWM database of bioactive peptides: ID 7620 CAS: Registry No 4685-12-5 ChEBI: ID 73804 ChEMBL: ID CHEMBL91392 ChemSpider: ID 87881 DFBP: ID DFBPACEI1629 ECHA: 225-140-1 EROP-Moscow: ID E10390 FooDB: ID FDB111876 HMDB: ID HMDB0028837 J-GLOBAL: ID 200907049288254043 Metabolomics Workbench: ID 78799 Nikkaji: ID J149.619K PlantPepDB: ID PPepDB_51 PubChem: CID 97363 SATPdb: ID satpdb27666 SureChEMBL: ID SCHEMBL3207709 UniChem: ID 546586 Wikidata: ID Q27144120 ZINC: ID ZINC000001708196 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit",5,3
MAIN_0433,VVF,3,main,True,False,1.999230894449437,10017.725,0.8,1.0,0.8,2,True,True,False,False,Tier D,merged_backbone,merged_sequence_level_authoritative,35.45,20000.0,10017.725,10017.725,564.1748942172073,,,,merged_short23_tiered_standardized || biopep_core_standardized,ace_merged_002000 | ace_merged_002001 || 1573 | 9044 || biopep_ace_000342 || 9044,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9044,source_count=2; spread_ratio=564.1749 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1573 BioPepDB: ID biopep01481 BRENDA: Ligand L-Val-L-Val-L-Phe ChemSpider: ID 5377964 PubChem: CID 7014911 SATPdb: ID satpdb22810 || BIOPEP-UWM,3,2
AUX_0338,YKWLP,5,aux,False,True,4.764471553092451,17.2,0.35,0.5,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,17.2,17.2,17.2,17.2,1.0,,,,ahtpdb_clean_um_standardized,2842,Synthesized,small || exact_molar_value || not_converted: ic50_type不是mass_unit,1,1
AUX_0214,ILVDR,5,aux,False,True,4.090176630349088,81.25,0.35,0.5,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,81.25,81.25,81.25,81.25,1.0,,,,biopep_core_standardized,biopep_ace_000741 || 10775,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10775,BIOPEP-UWM,1,1
MAIN_0179,FAL,3,main,True,False,4.580044251510242,26.3,0.8,1.0,0.8,3,True,True,False,False,Tier D,merged_backbone,merged_sequence_level_authoritative,26.3,20000.0,26.3,26.3,760.4562737642585,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_000931 | ace_merged_000932 | ace_merged_000933 | ace_merged_000934 | ace_merged_000935 | ace_merged_000936 | ace_merged_000937 || 1032 | 1571 | 1863 | 1867 | 5100 | 6726 | 7823 || biopep_ace_000240 || 7823 || 1032 || 1863 || 1867 || 5100 || 6726,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7823 || Algae (Chlorella vulgaris) || Microalgae,"source_count=2; spread_ratio=760.4563 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1032, 1571, 1863, 1867, 3478, 3904, 5100, 6726 BioPepDB: ID biopep00207 ChEBI: ID 161260 EROP-Moscow: ID E07053 FeptideDB: ID 7823 PubChem: CID 145457126 SATPdb: ID satpdb26947 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || IEC, GFC, HPLC || RP-HPLC",13,7
AUX_0269,PKAIP,5,aux,False,True,3.2275315969467195,592.2,0.35,0.5,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,592.2,592.2,592.2,592.2,1.0,,,,ahtpdb_clean_um_standardized,2513,,small || exact_molar_value || not_converted: ic50_type不是mass_unit,1,1
AUX_0001,ACHP,4,aux,False,True,3.4428538576816368,360.7,0.48,0.6,0.8,2,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,360.7,360.7,360.7,360.7,1.0,,,,mbpdb_core_standardized || ahtpdb_clean_um_standardized,mbpdb_ace_000328 || MBPDB_P02668 Genetic Variant G1_ACHP_117-120 || 5270 || 5874,10.3168/jds.2008-1671 || Milk (bovine lactoglobulin),Short communication: Bovine κ-casein variants result in different angiotensin I converting enzyme (ACE) inhibitory peptides || Bos taurus || Kappa-casein Genetic Variant G1 || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971),3,3
MAIN_0136,WV,2,main,True,False,3.3005959181846625,500.5,0.95,1.0,0.95,3,True,True,False,False,Tier B,merged_backbone,merged_sequence_level_authoritative,500.5,500.5,500.5,500.5,1.0,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_000762 | ace_merged_000763 || 11195 | 6933 || biopep_ace_000822 || 11195 || 6933,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=11195 || Chemically Synthesized,"source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || AHTPDB: ID 6933 BIOPEP-UWM database of bioactive peptides: ID 8556 DFBP: ID DFBPACEI1590, DFBPANOX0075, DFBPDPIV0174, DFBPINPE0017, DFBPMUFU0442 EROP-Moscow: ID E10408 SATPdb: ID satpdb26540 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit",4,3
AUX_0006,AHSY,4,aux,False,True,4.935542010773082,11.6,0.48,0.6,0.8,2,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,11.6,11.6,11.6,11.6,1.0,,,,biopep_core_standardized || ahtpdb_clean_um_standardized,biopep_ace_000145 || 3770 || 1057 || 5274 || 5726 || 6477,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3770 || Cuttlefish (Muscle of cuttlefish) || Cuttlefish (Sepia officinalis),"BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Nakamura et al. (1995) || RP-HPLC || Cushman and Cheung (1971) || GFC, RP-HPLC",5,5
MAIN_0043,GG,2,main,True,False,1.866461091629782,13600.0,0.95,1.0,0.95,3,True,True,False,False,Tier B,merged_backbone,merged_sequence_level_authoritative,7200.0,20000.0,13600.0,13600.0,2.7777777777777777,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_000206 | ace_merged_000207 | ace_merged_000208 | ace_merged_000209 || 1371 | 1475 | 6602 | 7616 || biopep_ace_000220 || 7616 || 6602,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7616,"source_count=2; spread_ratio=2.7778 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1371, 1475, 2995, 3014, 3036, 3044, 3069, 3126, 3129, 3248, 3313, ahtpdb_3557, 3819, 3919, 4404, 4525, 4703, 6602 BindingDB: ID 50169222 BioCyc: ID GLYCYLGLYCINE BIOPEP-UWM database of bioactive peptides: ID 8783 CAS: Registry No 556-50-3 ChEBI ID 17201 ChEMBL: ID CHEMBL292467 Chemspider: ID 10690 DFBP: ID DFBPACEI1353 ECHA: ID 209-127-8 EPA CompTox: ID DTXSID90862194 EROP-Moscow: ID E10389 FooDB: ID FDB028413 Golm Metabolome Database: ID 33903968-DDB2-47F2-9B6C-7C232D1962DA HMDB: ID HMDB0011733 KEGG: ID C02037 J-GLOBAL: ID 200907052080333889 KNApSAcK: ID C00053264 MeSH: Terms Diglycine, Glycyl Glycine, Glycyl-Glycine, Glycylglycine Metabolomics Workbench: ID 71575 Milk Composition Database: ID BMDB11733 NIAID: ID 018854 Nikkaji: ID J2.659J NMRShiftDB: ID 10016979 PubChem: CID 11163 Sabio-RK: ID 255572362 SATPdb: ID satpdb12484 UNII: ID 10525P22U0 Wikidata: ID Q10634568 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit",6,3
AUX_0234,LALPP,5,aux,False,True,3.1023729087095586,790.0,0.4,0.5,0.8,2,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,290.0,794.33,790.0,690.866,2.7390689655172413,,,,mbpdb_core_standardized || ahtpdb_clean_um_standardized,mbpdb_ace_000206 || MBPDB_P05814_LALPP_161-165 || 2520 || 5327 || 6012 || 6837,10.1080/00021369.1989.10869621 || Milk (human β casein) || Human (Synthetic peptide of Human beta casein),"Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein || Homo sapiens || Beta-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981) || RP-HPLC, TLC, FAB-MS",5,5
MAIN_0161,APP,3,main,True,False,5.337242168318426,4.6,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,4.6,4.6,4.6,4.6,1.0,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_000878 || 4640,,only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,2,2
AUX_0079,LVYP,4,aux,False,True,3.769551078621726,170.0,0.48,0.6,0.8,2,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,170.0,170.0,170.0,170.0,1.0,,,,mbpdb_core_standardized || ahtpdb_clean_um_standardized,mbpdb_ace_000192 || MBPDB_P02666_LVYP_73-76 || 4634 || 5294 || 5909,"10.1271/bbb1961.54.1101 || Casein (B-casein) || Milk (bovine, buffalo and ovine β-casein)",Inhibition of angiotensin-converting enzyme by synthetic peptide fragments of various β-caseins || Bos taurus || Beta-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981) || Synthetic,4,4
AUX_0052,KIEL,4,aux,False,True,3.0707343817469344,849.7,0.42,0.6,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,849.7,849.7,849.7,849.7,1.0,,,,ahtpdb_clean_um_standardized,1254,Sweet-potato tuber trypsin inhibitor,"small || exact_molar_value || not_converted: ic50_type不是mass_unit || TLC (Holmquist et al., 1979) || TrypsinSepharose-4B AC",1,1
MAIN_0282,IYK,3,main,True,False,3.752026733638193,177.0,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,177.0,177.0,177.0,177.0,1.0,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_001378 || 6643,,only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,2,2
MAIN_0065,IR,2,main,True,False,1.6989700043360187,20000.0,0.8,1.0,0.8,2,True,True,False,False,Tier D,merged_backbone,merged_sequence_level_authoritative,695.0,20000.0,20000.0,20000.0,28.776978417266186,,,,merged_short23_tiered_standardized || mbpdb_core_standardized,ace_merged_000314 | ace_merged_000315 | ace_merged_000316 || 1433 | 1508 | MBPDB_P02754_IR_163-164 || mbpdb_ace_000094 || MBPDB_P02754_IR_163-164,10.3168/jds.S0022-0302(04)70013-2,source_count=2; spread_ratio=28.7770 || multi-source evidence but conflicting IC50 range || AHTPDB | MBPDB || Structural Analysis of a New Anti-Hypertensive Peptide (β-Lactosin B) Isolated from a Commercial Whey Product || Bos taurus || Beta-lactoglobulin,4,2
AUX_0284,PVPQP,5,aux,False,True,3.958607314841775,110.0,0.4,0.5,0.8,3,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,110.0,110.0,110.0,110.0,1.0,,,,biopep_core_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,biopep_ace_000004 || 2620 || mbpdb_ace_000160 || MBPDB_P05814_PVPQP_92-96 || 2449 || 5338 || 5989 || 6289 || 6814,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=2620 || 10.1080/00021369.1989.10869621 || Milk (human β casein) || Human (Human Beta Casein) || Human (Synthetic peptide of Human beta casein),"BIOPEP-UWM || Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein || Homo sapiens || Beta-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981) || RP-HPLC, TLC, FAB-MS",7,7
MAIN_0233,HQK,3,main,True,False,2.718905075711443,1910.270743207116,0.85,1.0,0.85,2,True,True,False,False,Tier C,merged_backbone,merged_sequence_level_authoritative,1910.270743207116,1910.270743207116,1910.270743207116,1910.270743207116,1.0,,,,merged_short23_tiered_standardized || ferm_strict_core_standardized,ace_merged_001134 || FMDB2075 || fermfoodb_ace_000829,12957917,only_one_record_after_merge || single-source evidence with usable IC50 || FermFooDb || https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB2075 || singleton || only_one_record_in_fermfoodb || Ace-inhibitory || Spectrophotometric assay using HHL and furanacryloyl-Phe-Gly-Gly as substate,2,2
MAIN_0128,VY,2,main,True,False,4.453457336521869,35.2,0.8,1.0,0.8,4,True,True,False,False,Tier D,merged_backbone,merged_sequence_level_authoritative,7.1,20000.0,35.2,35.2,2816.9014084507044,,,,merged_short23_tiered_standardized || mbpdb_core_standardized || ferm_strict_core_standardized || ahtpdb_clean_um_standardized,ace_merged_000704 | ace_merged_000705 | ace_merged_000706 | ace_merged_000707 | ace_merged_000708 | ace_merged_000709 | ace_merged_000710 | ace_merged_000711 | ace_merged_000712 | ace_merged_000713 | ace_merged_000714 | ace_merged_000715 | ace_merged_000716 | ace_merged_000717 | ace_merged_000718 | ace_merged_000719 | ace_merged_000720 | ace_merged_000721 | ace_merged_000722 | ace_merged_000723 | ace_merged_000724 | ace_merged_000725 | ace_merged_000726 | ace_merged_000727 | ace_merged_000728 | ace_merged_000729 | ace_merged_000730 | ace_merged_000731 | ace_merged_000732 || 1092 | 1111 | 1401 | 1406 | 1437 | 1439 | 1449 | 1459 | 1461 | 1498 | 1669 | 1854 | 1933 | 2733 | 2935 | 4241 | 4252 | 4456 | 4945 | 5179 | 5570 | 6151 | 6265 | 6267 | 6281 | 6411 | FMDB1980 | FMDB1987 | MBPDB_Q9TVD0_VY_75-76 || mbpdb_ace_000127 || MBPDB_Q9TVD0_VY_75-76 || fermfoodb_ace_000753 | fermfoodb_ace_000760 || FMDB1980 | FMDB1987 || 1092 || 1111 || 1669 || 1854 || 1933 || 2733 || 2935 || 4241 || 4252 || 4456 || 4945 || 5179 || 5570 || 6151 || 6265 || 6267 || 6281 || 6411,"1) 10.1016/j.idairyj.2016.01.009, 2) 10.1080/1475636031000138723 || 12358510 || Fish (Sardine) || Fish (Sea bream scale) || Casein || Wakame || Cereals (Wheat bran) || Fish skin || Legume (Mung bean sprout sake) || Wakame (Undaria pinnatifida) || Milk (Fermented Milk) || Sake || Cereals (Sake (Japanese alcoholic beverage made from rice)) || Cereals (Wheat (Triticum aestivum wheat bran)) || Sake and sake lees","source_count=3; spread_ratio=2816.9014 || multi-source evidence but conflicting IC50 range || AHTPDB | FermFooDb | MBPDB || https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB1980 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB1987 || 1) Release of angiotensin converting enzyme-inhibitory peptides during in vitro gastro-intestinal digestion of camel milk, 2) Characterization of New Milk-derived Inhibitors of Angiotensin Converting Enzyme In Vitro and In Vivo || Camelus dromedarius || Beta-casein || within_range_consistent || spread_ratio=1.0000 || Ace-inhibitory || Spectrophotometric assay using HHL as substate || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GF, IEC, RP-HPLC || Enzymatic Hydrolysis of milk proteins || IEC, GFC, RP-HPLC || Modified Lieberman’s method || RPC, SEC, RP-HPLC || MALDI-TOF-MS, HPLC || exact_mass_value_converted_to_uM_by_molwt || mass_unit_mg_per_mL_converted_to_uM || Yamamoto et al. || RP-HPLC, LC-MS || Cushman and Cheung (1971), Gonzalez-Gonzalez et al || RP-HPLC || GFC, IEC, RP-HPLC || IEC, RP-HPLC, HIC",50,21
AUX_0040,HDHM,4,aux,False,True,3.558776325757388,276.2,0.42,0.6,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,276.2,276.2,276.2,276.2,1.0,,,,ahtpdb_clean_um_standardized,1245,Sweet-potato tuber trypsin inhibitor,"small || exact_molar_value || not_converted: ic50_type不是mass_unit || TLC (Holmquist et al., 1979) || TrypsinSepharose-4B AC",1,1
AUX_0255,LYPVK,5,aux,False,True,5.346787486224656,4.5,0.4,0.5,0.8,2,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,4.5,4.5,4.5,4.5,1.0,,,,biopep_core_standardized || ahtpdb_clean_um_standardized,biopep_ace_000116 || 3523 || 2336 || 6441,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3523 || Fig (Ficus carica),BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit,3,3
AUX_0341,YVVFK,5,aux,False,True,4.356547323513812,44.0,0.35,0.5,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,44.0,44.0,44.0,44.0,1.0,,,,ahtpdb_clean_um_standardized,6974,Soybean (Glycine max),small || exact_molar_value || not_converted: ic50_type不是mass_unit,1,1
MAIN_0053,GT,2,main,True,False,2.2441251443275085,5700.0,0.95,1.0,0.95,3,True,True,False,False,Tier B,merged_backbone,merged_sequence_level_authoritative,5700.0,20000.0,5700.0,5700.0,3.508771929824561,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_000250 | ace_merged_000251 | ace_merged_000252 || 1473 | 6598 | 7612 || biopep_ace_000216 || 7612 || 6598,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7612,source_count=2; spread_ratio=3.5088 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit,5,3
AUX_0202,HQIYP,5,aux,False,True,3.958607314841775,110.0,0.4,0.5,0.8,3,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,71.5,110.0,110.0,103.58333333333331,1.5384615384615383,,,,biopep_core_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,biopep_ace_000027 || 2645 || mbpdb_ace_000221 || MBPDB_P05814_HQIYP_208-212 || 2429 || 6025 || 6312 || 6850,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=2645 || 10.1080/00021369.1989.10869621 || Milk (human β casein) || Human (Human Beta Casein) || Human (Synthetic peptide of Human beta casein),"BIOPEP-UWM || Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein || Homo sapiens || Beta-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981) || RP-HPLC, TLC, FAB-MS",6,6
AUX_0132,VWIG,4,aux,False,True,3.958607314841775,110.0,0.42,0.6,0.7,1,False,False,False,False,,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,110.0,110.0,110.0,110.0,1.0,,,,ahtpdb_clean_um_standardized,6714,,small || exact_molar_value || not_converted: ic50_type不是mass_unit,1,1
