sequence,length,task_role,is_main_23,is_aux_45,label_ic50_uM,label_pIC50,cls_label,cls_label_name,plm4ace_label,cls_source,cls_threshold_ic50_uM,cls_length_range,sample_weight,weight_len,weight_quality,source_count,record_count_total,high_confidence_flag,conflict_flag,tier_23,ic50_uM_min,ic50_uM_max,ic50_uM_median,ic50_uM_mean,ic50_spread_ratio_max_min,source_db_set,origin_source_set,citation_ids,notes,dedup_strategy,label_source_mode,is_from_merged_backbone,contains_merged,source_table_set,source_file_set,raw_record_ids,row_count_after_filter
TF,2,main,True,False,18.0,4.7447274948966935,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.8,1.0,0.8,4,20,False,False,Tier D,18.0,20000.0,18.0,18.0,1111.111111111111,,merged_short23_tiered_standardized || biopep_core_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,10.1016/j.idairyj.2016.01.009 || https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=8185 || Cereals (Wheat bran) || Rapeseed proteins || Rapeseed protein || Cereals (Wheat (Triticum aestivum wheat bran)),"source_count=3; spread_ratio=1111.1111 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM | MBPDB || AHTPDB: ID 1288, 1360, 1407, 1935, 2735, 2959, 3003, 4030, 4715, 5174, 5547, 6283, 6759 BindingDB: ID 50049727 BioPepDB: ID biopep01280 BIOPEP-UWM database of bioactive peptides: ID 8900; 9471; 9486 BRENDA: Ligand Thr-Phe ChEBI: ID 74862 ChEMBL: ID CHEMBL3321993 ChemSpider: ID 5374146 EROP-Moscow: ID E04068 J-GLOBAL: ID 200907000712776838 Metabolights: ID MTBLC74862 MoNA: ID MT000062 Nikkaji: ID J307.687C PubChem: CID 7010580 SATPdb: ID satpdb15566 SureChEMBL: ID SCHEMBL233445 ZINC: ID ZINC000002391070 || BIOPEP-UWM || Release of angiotensin converting enzyme-inhibitory peptides during in vitro gastro-intestinal digestion of camel milk || Camelus dromedarius || Beta-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Modified Lieberman’s method || RPC, SEC, RP-HPLC || MALDI-TOF-MS, HPLC || Holmquist et al. (1979) || GPC, RP-HPLC || RP-HPLC || Cushman and Cheung (1971) || IEC, RP-HPLC, HIC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000600 | ace_merged_000601 | ace_merged_000602 | ace_merged_000603 | ace_merged_000604 | ace_merged_000605 | ace_merged_000606 | ace_merged_000607 | ace_merged_000608 | ace_merged_000609 | ace_merged_000610 || 1360 | 1407 | 1935 | 2735 | 2959 | 5174 | 5547 | 6283 | 6759 | 8185 | MBPDB_Q9TVD0_TF_67-68 || biopep_ace_000267 || 8185 || mbpdb_ace_000144 || MBPDB_Q9TVD0_TF_67-68 || 1935 || 2735 || 2959 || 5174 || 5547 || 6283 || 6759,10
FF,2,main,True,False,59.15,4.22804525103605,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,2,False,False,Tier C,59.15,59.15,59.15,59.15,1.0,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10027,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || AHTPDB: ID 3879; 5404 BIOPEP-UWM database of bioactive peptides: ID 10028 BIOPEP-UWM database of sensory peptides and amino acids: ID 9 BRENDA: Ligand Phe-Phe CHEBI: ID 72723 ChemSpider: ID 5361193 EROP-Moscow database: ID E24050 FooDB: ID FDB029369 HMDB: ID HMDB0013302 J-GLOBAL: ID 200907064405220979 Nikkaji: ID J192.083 ParaPep: ID 1166 PubChem: ID 6993090 SATPdb: ID satpdb13383 ZINC: ID ZINC01605264,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000135 || 10027 || biopep_ace_000635,2
NCW,3,main,True,False,35.5,4.449771646944906,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,2,False,False,Tier C,35.5,35.5,35.5,35.5,1.0,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9427,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || PubChem: CID 71472369,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001677 || 9427 || biopep_ace_000512,2
YI,2,main,True,False,316.0,3.500312917381596,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,2,False,False,Tier C,316.0,316.0,316.0,316.0,1.0,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=11114,"only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || BIOPEP-UWM database of bioactive peptides: ID 8938, 9510 BRENDA: Ligand L-Tyr-L-Ile ChEBI: ID 74993 ChEMBL: ID CHEMBL299835 ChemSpider: ID 5382077 EROP-Moscow: ID E10360 FooDB: ID FDB112112 HMDB: ID HMDB0029108 J-GLOBAL: ID 200907081806717444 Metabolights: ID MTBLC74993 Metabolomics Workbench: ID 79025 Nikkaji: J535.352A PubChem: CID 7019109 SureChEMBL: ID SCHEMBL9822685 Wikidata: ID Q27145058 ZINC: ID ZINC000002556667",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000784 || 11114 || biopep_ace_000795,2
LKYAT,5,aux,False,True,0.09,7.045757490560675,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.35,0.5,0.7,1,1,False,False,,0.09,0.09,0.09,0.09,1.0,,biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9736,BIOPEP-UWM,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,biopep_ace_000553 || 9736,1
PRHQG,5,aux,False,True,20.67,4.684659523372712,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.35,0.5,0.7,1,1,False,False,,20.67,20.67,20.67,20.67,1.0,,ahtpdb_clean_um_standardized,,small || exact_molar_value || not_converted: ic50_type不是mass_unit,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,2381,1
FEP,3,main,True,False,10006.01,1.9997390674187647,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.8,1.0,0.8,2,3,False,False,Tier D,12.02,20000.0,10006.01,10006.01,1663.893510815308,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9025,source_count=2; spread_ratio=1663.8935 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1515 BindingDB: ID 50049725 BIoPepDB: ID biopep00222 ChEMBL: ID CHEMBL3321995 ChemSpider: ID 58109299 PubChem: CID 118709850 SATPdb: ID satpdb22996 ZINC: ID ZINC000299825893 || BIOPEP-UWM,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000949 | ace_merged_000950 || 1515 | 9025 || biopep_ace_000323 || 9025,2
GVGY,4,aux,False,True,35.0,4.455931955649724,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.42,0.6,0.7,1,1,False,False,,35.0,35.0,35.0,35.0,1.0,,ahtpdb_clean_um_standardized,Silkworm fibroin,"small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || HPLC, LC/MS/MS",cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,4249,1
LYP,3,main,True,False,6.6,5.180456064458132,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.8,1.0,0.8,3,8,False,False,Tier D,6.6,20000.0,6.6,6.6,3030.3030303030305,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7550 || Synthesized || Cereals (Finnish),"source_count=2; spread_ratio=3030.3030 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971), Yamamoto and others || HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001626 | ace_merged_001627 | ace_merged_001628 | ace_merged_001629 | ace_merged_001630 || 1522 | 2180 | 5069 | 6536 | 7550 || biopep_ace_000173 || 7550 || 5069 || 6536,4
YKWL,4,aux,False,True,38.7,4.412289034981089,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.42,0.6,0.7,1,1,False,False,,38.7,38.7,38.7,38.7,1.0,,ahtpdb_clean_um_standardized,Synthesized,small || exact_molar_value || not_converted: ic50_type不是mass_unit,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,2841,1
GRVMP,5,aux,False,True,250.0,3.6020599913279625,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.4,0.5,0.8,3,7,False,False,,179.67,250.0,250.0,239.9528571428572,1.3914398619691657,,biopep_core_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=2618 || 10.1080/00021369.1989.10869621 || Milk (human β casein) || Human (Human Beta Casein) || Human (Synthetic peptide of Human beta casein),"BIOPEP-UWM || Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein || Homo sapiens || Beta-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981) || RP-HPLC, TLC, FAB-MS",cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,biopep_ace_000002 || 2618 || mbpdb_ace_000227 || MBPDB_P05814_GRVMP_112-116 || 2462 || 5314 || 5991 || 6287 || 6816,7
LVY,3,main,True,False,1.8,5.7447274948966935,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.95,1.0,0.95,3,10,False,False,Tier B,1.8,5.84,1.8,1.8,3.2444444444444445,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=8402 || Sesame || Milk (Fermented Milk) || Sesame (Sesamum indicum),"source_count=2; spread_ratio=3.2444 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Friedland and Silverstein (1976) || SEC, RPC || Cushman and Cheung (1971), Gonzalez-Gonzalez et al || RP-HPLC, LC-MS/MS || GFC, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001619 | ace_merged_001620 | ace_merged_001621 | ace_merged_001622 | ace_merged_001623 || 1878 | 4457 | 5239 | 6185 | 8402 || biopep_ace_000292 || 8402 || 1878 || 4457 || 5239 || 6185,6
AQL,3,main,True,False,10028.77,1.998752328691383,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.8,1.0,0.8,2,3,False,False,Tier D,57.54,20000.0,10028.77,10028.77,347.58428919012863,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9047,source_count=2; spread_ratio=347.5843 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1576 BioPepDB: ID biopep00066 SATPdb: ID satpdb25064 || BIOPEP-UWM,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000881 | ace_merged_000882 || 1576 | 9047 || biopep_ace_000345 || 9047,2
FLQP,4,aux,False,True,68.7,4.16304326294045,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.42,0.6,0.7,1,1,False,False,,68.7,68.7,68.7,68.7,1.0,,mbpdb_core_standardized,10.1016/j.foodchem.2014.01.056,Characterisation of the hydrolytic specificity of Aspergillus niger derived prolyl endoproteinase on bovine β-casein and determination of ACE inhibitory activity || Bos taurus || Beta-casein,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,mbpdb_ace_000109 || MBPDB_P02666_FLQP_102-105,1
AY,2,main,True,False,40.0,4.3979400086720375,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.8,1.0,0.8,5,27,False,False,Tier D,14.2,20000.0,40.0,40.0,1408.4507042253522,,merged_short23_tiered_standardized || biopep_core_standardized || mbpdb_core_standardized || ferm_strict_core_standardized || ahtpdb_clean_um_standardized,10.1080/1475636031000138723 || https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3563 || 19994857 || Soybean || Cereals (Corn Gluten meal) || Soybean Sauce || Cereals (Corn gluten meal) || Cereals (Corn (Zea mays)) || Cereals (Maize (Zea mays)) || Soybean (Glycine max - Fermented soybean seasoning) || Alpha-zein,"source_count=4; spread_ratio=1408.4507 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM | FermFooDb | MBPDB || AHTPDB: ID 1127, 1268, 1365, 1414, 1500, 1877, 1889, 2650, 2686, 2744, 2977, 3004, 3072, 3175, 3211, 3469, 3757, 3787, 3894, 4068, 4444, 4493, 4670, 5138, 5583, 5719, 5782, 6208, 6472 AODB: ID AOPE0711 BindingDB: ID 50188523 BIOPEP-UWM database of bioactive peptide: ID 7866; 8765 BRENDA: Ligand Ala-Tyr CAS: Registry No 3061-88-9 ChEBI: ID 73395 ChEMBL: ID CHEMBL94016 Chemspider: ID 83903 DFBP: ID DFBPACEI0616, DFBPANHY0455, DFBPANHY0656, DFBPANHY0945, DFBPANOX0047, DFBPANOX0775, DFBPMUFU0141 ECHA: ID 221-305-7 EPA CompTox: ID DTXSID00184677 EROP-Moscow: ID E04098 FermFooDB: ID FMDB844, FMDB1996 FooDB: ID FDB111756 HMDB: ID HMDB0028699 J-GLOBAL: ID 200907058047799951 Metabolights: ID MTBLC73395 Metabolomics Workbench: ID 78674 Nikkaji: ID J80.626I NMRShiftDB: ID 60023645 PepLife: ID 1196 PlantPepDB: ID PPepDB_240 PubChem: CID 92946 Sabio-RK: ID 23225, 25527 SATPdb: ID satpdb10146 SureChEMBL: ID SCHEMBL2493049 ZINC: ID ZINC000002390894 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB844 || BIOPEP-UWM || Characterization of New Milk-derived Inhibitors of Angiotensin Converting Enzyme In Vitro and In Vivo || Bos taurus || Lactotransferrin || singleton || only_one_record_in_fermfoodb || Ace-inhibitory || ACE color kit conatining p-hydroxybenzoylglycyl-L-histidyl-L-leucine as substrate || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981) || RPC, LC-MS/MS || Cushman and Cheung (1971) || UF, SEC, RPC, LC/MS || exact_mass_value_converted_to_uM_by_molwt || mass_unit_ug_per_mL_converted_to_uM || NMR, LC-MS, GPC || HPLC-ESI-MS || GFC, RP-HPLC || RP-HPLC || ACE color kit (Fujirebio Corp., Tokyo, Japan), Ka || RP-HPLC, TLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000061 | ace_merged_000062 | ace_merged_000063 | ace_merged_000064 | ace_merged_000065 | ace_merged_000066 | ace_merged_000067 | ace_merged_000068 | ace_merged_000069 | ace_merged_000070 | ace_merged_000071 | ace_merged_000072 | ace_merged_000073 | ace_merged_000074 | ace_merged_000075 || 1268 | 1365 | 1414 | 1500 | 1877 | 1889 | 2650 | 3563 | 5138 | 5719 | 5782 | 6208 | 6472 | FMDB844 | MBPDB_P24627_AY_184-185 || biopep_ace_000141 || 3563 || mbpdb_ace_000029 || MBPDB_P24627_AY_184-185 || fermfoodb_ace_000249 || FMDB844 || 1268 || 1877 || 1889 || 2650 || 5138 || 5719 || 5782 || 6208 || 6472,13
AFL,3,main,True,False,64.5,4.1904402853647325,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.8,1.0,0.8,3,11,False,False,Tier D,63.1,20000.0,64.5,64.5,316.95721077654514,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9042 || Algae (Chlorella vulgaris) || Shrimp (Acetes chinensis),"source_count=2; spread_ratio=316.9572 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1031, 1570, 1862, 4743, 5188, 6200 BindingDB: ID 50169170 BioPepDB: ID biopep00012 ChEMBL: ID CHEMBL191472 ChemSpider: ID 9454521 EPA DSSTox: ID DTXCID10411885 EROP-Moscow: ID E07052 J-GLOBAL: ID 200907088236972318 Nikkaji: ID J2.110.551A PubChem: CID 11279521 SATPdb: ID satpdb26499 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || IEC, GFC, HPLC || GFC, RP-HPLC, UF",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000842 | ace_merged_000843 | ace_merged_000844 | ace_merged_000845 | ace_merged_000846 | ace_merged_000847 || 1031 | 1570 | 1862 | 5188 | 6200 | 9042 || biopep_ace_000340 || 9042 || 1031 || 1862 || 5188 || 6200,6
IRWCT,5,aux,False,True,1.0,6.0,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.35,0.5,0.7,1,1,False,False,,1.0,1.0,1.0,1.0,1.0,,ahtpdb_clean_um_standardized,Egg proteins,small || exact_molar_value || not_converted: ic50_type不是mass_unit,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,2040,1
AVF,3,main,True,False,2123.0,2.673050005834001,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,4,False,False,Tier C,2123.0,2123.0,2123.0,2123.0,1.0,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,Cotton leafworm (Spodoptera littoralis),"source_count=1; spread_ratio=1.0000 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GFC, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000891 | ace_merged_000892 || 5194 | 5720 || 5194 || 5720,3
RVR,3,main,True,False,526.0,3.2790142558462607,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.85,1.0,0.85,2,2,False,False,Tier C,526.0,526.0,526.0,526.0,1.0,,merged_short23_tiered_standardized || biopep_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9327,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || ChemSpider: ID 8356551 PubChem: CID 10181049,merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_001770 || 9327 || biopep_ace_000497,2
YKLRP,5,aux,False,True,16.5,4.782516055786093,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.35,0.5,0.7,1,1,False,False,,16.5,16.5,16.5,16.5,1.0,,mbpdb_core_standardized,10.1021/jf4053868,Novel Antihypertensive Lactoferrin-Derived Peptides Produced by Kluyveromyces marxianus: Gastrointestinal Stability Profile and In Vivo Angiotensin I-Converting Enzyme (ACE) Inhibition || Bos taurus || Lactotransferrin,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,mbpdb_ace_000012 || MBPDB_P24627_YKLRP_91-95,1
RYLG,4,aux,False,True,224.69,3.648416255758266,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.42,0.6,0.7,1,1,False,False,,224.69,224.69,224.69,224.69,1.0,,mbpdb_core_standardized,10.1016/j.idairyj.2013.05.008,Resistance of casein-derived bioactive peptides to simulated gastrointestinal digestion || Bos taurus || Alpha-S1-casein,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,mbpdb_ace_000292 || MBPDB_P02662_RYLG_105-108,1
VRKGQ,5,aux,False,True,1.5,5.823908740944319,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.35,0.5,0.7,1,1,False,False,,1.5,1.5,1.5,1.5,1.0,,ahtpdb_clean_um_standardized,Legumin,small || exact_molar_value || not_converted: ic50_type不是mass_unit,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,1995,1
TPRVF,5,aux,False,True,200.0,3.6989700043360174,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.35,0.5,0.7,1,1,False,False,,200.0,200.0,200.0,200.0,1.0,,ahtpdb_clean_um_standardized,Soybean (Glycine max),small || exact_molar_value || not_converted: ic50_type不是mass_unit,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,6973,1
AHLL,4,aux,False,True,683.0184509986999,3.1655675641681214,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.42,0.6,0.7,1,4,False,False,,0.510440835267,1325.82035134,683.0184509986999,673.0919235431668,2597.402597397,,ahtpdb_clean_um_standardized,Fish (Loach meat) || Loach meat || Fish muscle proteins || Loach muscle,"small || exact_mass_value_converted_to_uM_by_molwt || mass_unit_mg_per_mL_converted_to_uM || Shalaby et al. (2006) || UF, GFC, RP-HPLC || mass_unit_ug_per_mL_converted_to_uM || HPLC method by Wu,Aluko and Muir || GPC",cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,2804 || 2830 || 2913 || 3683,4
SLPQN,5,aux,False,True,9.49,5.022733787572707,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.4,0.5,0.8,3,3,False,False,,9.49,9.492519499860144,9.49,9.490839833286715,1.0002654899747254,,biopep_core_standardized || mbpdb_core_standardized || ferm_strict_core_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9246 || 10.1016/j.idairyj.2007.02.009 || 25829629,BIOPEP-UWM || ACE-inhibitory activity of probiotic yoghurt || Bos taurus || Beta-casein || singleton || only_one_record_in_fermfoodb || Ace-inhibitory || Spectrophotometric assay using HHL as substate,cross_source_or_source_only_aggregation,aggregated_from_filtered_exact_candidates,False,False,,,biopep_ace_000481 || 9246 || mbpdb_ace_000148 || MBPDB_P02666_SLPQN_84-88 || fermfoodb_ace_000213 || FMDB797,3
VVY,3,main,True,False,22.0,4.657577319177793,1,high_activity,0,label_ic50_uM <= 50.0 uM,50.0,2_5,0.95,1.0,0.95,3,8,False,False,Tier B,22.0,22.0,22.0,22.0,1.0,,merged_short23_tiered_standardized || ferm_strict_core_standardized || ahtpdb_clean_um_standardized,Cereals (rice) || Cereals (Rice (Oryza sativa red-mold rice)),"source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | FermFooDb || https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB1011 || singleton || only_one_record_in_fermfoodb || Ace-inhibitory || Angiotensin I-converting enzyme inhibitory peptides in red-mold rice made by Monascus purpureus || Spectrophotometric assay using HHL as substrate || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Modified Lieberman’s method || RP-HPLC || Cushman and Cheung (1971) || GFC, IEC, RP-HPLC",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_002005 | ace_merged_002006 | ace_merged_002007 | ace_merged_002008 || 2584 | 5266 | 6144 | FMDB1011 || fermfoodb_ace_000398 || FMDB1011 || 2584 || 5266 || 6144,5
GD,2,main,True,False,9200.0,2.036212172654445,0,low_or_weak_activity,1,label_ic50_uM <= 50.0 uM,50.0,2_5,0.95,1.0,0.95,3,5,False,False,Tier B,9200.0,20000.0,9200.0,9200.0,2.1739130434782608,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7620,"source_count=2; spread_ratio=2.1739 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1476, 1693, 3059, 3092, 3096, 3252, 3823, 3915, 4400, 4529, 4657, 6607 BindingDB: ID 50188493 BIOPEP-UWM database of bioactive peptides: ID 7620 CAS: Registry No 4685-12-5 ChEBI: ID 73804 ChEMBL: ID CHEMBL91392 ChemSpider: ID 87881 DFBP: ID DFBPACEI1629 ECHA: 225-140-1 EROP-Moscow: ID E10390 FooDB: ID FDB111876 HMDB: ID HMDB0028837 J-GLOBAL: ID 200907049288254043 Metabolomics Workbench: ID 78799 Nikkaji: ID J149.619K PlantPepDB: ID PPepDB_51 PubChem: CID 97363 SATPdb: ID satpdb27666 SureChEMBL: ID SCHEMBL3207709 UniChem: ID 546586 Wikidata: ID Q27144120 ZINC: ID ZINC000001708196 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit",merged_backbone,merged_sequence_level_authoritative,True,True,,,ace_merged_000188 | ace_merged_000189 | ace_merged_000190 || 1476 | 6607 | 7620 || biopep_ace_000224 || 7620 || 6607,3
