sequence,length,task_role,is_main_23,is_aux_45,label_ic50_uM,label_pIC50,sample_weight,weight_len,weight_quality,dedup_strategy,label_source_mode,is_from_merged_backbone,contains_merged,source_count,record_count_total,high_confidence_flag,conflict_flag,tier_23,ic50_uM_min,ic50_uM_max,ic50_uM_median,ic50_uM_mean,ic50_spread_ratio_max_min,source_db_set,source_table_set,source_file_set,origin_source_set,raw_record_ids,citation_ids,notes,row_count_after_filter
ITH,3,main,True,False,28.77,4.541060138109674,0.85,1.0,0.85,merged_backbone,merged_sequence_level_authoritative,True,True,2,2,False,False,Tier C,28.77,28.77,28.77,28.77,1.0,,,,merged_short23_tiered_standardized || biopep_core_standardized,ace_merged_001347 || 11314 || biopep_ace_000828,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=11314,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || ChEBI: ID 158784 EPA CompTox: ID DTXSID70776104 Metabolomics Workbench: ID 82984 PubChem: CID 145456280 UniChem: ID 176704823 Wikidata: ID Q106012363,2
ITP,3,main,True,False,12.2,4.913640169325252,0.95,1.0,0.95,merged_backbone,merged_sequence_level_authoritative,True,True,3,4,False,False,Tier B,9.5,14.9,12.2,12.2,1.568421052631579,,,,merged_short23_tiered_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,ace_merged_001348 | ace_merged_001349 || 1231 | MBPDB_P02663_ITP_134-136 || mbpdb_ace_000277 || MBPDB_P02663_ITP_134-136 || 1231,10.1016/j.foodchem.2015.04.130 || Sweet-potato protein isolate,"source_count=2; spread_ratio=1.5684 || 2 sources and consistent within acceptable spread || AHTPDB | MBPDB || Peptide identification and angiotensin converting enzyme (ACE) inhibitory activity in prolyl endoproteinase digests of bovine αs-casein || Bos taurus || Alpha-S2-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || Absorption Chromatography, RP-HPLC",3
ITT,3,main,True,False,678.5,3.168450148004244,0.85,1.0,0.85,merged_backbone,merged_sequence_level_authoritative,True,True,2,5,False,False,Tier C,678.5,20000.0,678.5,678.5,29.476787030213707,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_001350 | ace_merged_001351 | ace_merged_001352 || 1554 | 5088 | 6631 || 5088 || 6631,Porcine skeletal muscle protein || Porcine skeletal muscle,source_count=1; spread_ratio=29.4768 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || RP-HPLC,3
IVF,3,main,True,False,33.11,4.4800408192479315,0.95,1.0,0.95,merged_backbone,merged_sequence_level_authoritative,True,True,3,4,False,False,Tier B,33.11,33.11,33.11,33.11,1.0,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_001353 | ace_merged_001354 || 5113 | 8508 || biopep_ace_000300 || 8508 || 5113,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=8508 || Egg (Ovalbumin),"source_count=2; spread_ratio=1.0000 || 2 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM || AHTPDB: ID 4199, 4974, 5113, 5538 ChEBI: ID 158915 ChemSpider: ID 8040205 DFBP: ID DFBPACEI0956; DFBPACEI1869; DFBPANHY0582; DFBPANOX0984; DFBPMUFU0507 EROP-Moscow: ID E07456 J-GLOBAL: ID 200907073324649546 Metabolomics Workbench: ID 83049 Nikkaji: ID J2.263.889K PlantPepDB: ID PPepDB_3791 PubChem: CID 9864513 SATPdb: ID satpdb11295 SureChEMBL: ID SCHEMBL4985114 UniChem: ID 26274429 Wikidata: ID Q106026956 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit",3
IVP,3,main,True,False,49.7,4.303643611266668,0.85,1.0,0.85,merged_backbone,merged_sequence_level_authoritative,True,True,2,2,False,False,Tier C,49.7,49.7,49.7,49.7,1.0,,,,merged_short23_tiered_standardized || mbpdb_core_standardized,ace_merged_001355 || MBPDB_P02662_IVP_86-88_126-128 || mbpdb_ace_000316,10.1016/j.idairyj.2013.10.009,only_one_record_after_merge || single-source evidence with usable IC50 || MBPDB || Screening milk-derived antihypertensive peptides using quantitative structure activity relationship (QSAR) modelling and in vitro/in vivo studies on their bioactivity || Bos taurus || Alpha-S1-casein,2
IVQ,3,main,True,False,10047.75,1.9979311792369732,0.8,1.0,0.8,merged_backbone,merged_sequence_level_authoritative,True,True,2,3,False,False,Tier D,95.5,20000.0,10047.75,10047.75,209.4240837696335,,,,merged_short23_tiered_standardized || biopep_core_standardized,ace_merged_001356 | ace_merged_001357 || 1574 | 9045 || biopep_ace_000343 || 9045,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9045,source_count=2; spread_ratio=209.4241 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1574 BioPepDB: ID biopep00613 SATPdb: ID satpdb24877 || BIOPEP-UWM,2
IVR,3,main,True,False,0.81,6.0915149811213505,0.85,1.0,0.85,merged_backbone,merged_sequence_level_authoritative,True,True,2,2,False,False,Tier C,0.81,0.81,0.81,0.81,1.0,,,,merged_short23_tiered_standardized || biopep_core_standardized,ace_merged_001358 || 7502 || biopep_ace_000161,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7502,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || PubChem: ID 25217595,2
IVY,3,main,True,False,14.74,4.831502516476967,0.85,1.0,0.85,merged_backbone,merged_sequence_level_authoritative,True,True,2,22,False,False,Tier C,0.48,20000.0,14.74,14.74,41666.66666666667,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_001359 | ace_merged_001360 | ace_merged_001361 | ace_merged_001362 | ace_merged_001363 | ace_merged_001364 | ace_merged_001365 | ace_merged_001366 | ace_merged_001367 | ace_merged_001368 | ace_merged_001369 | ace_merged_001370 || 1579 | 1613 | 1882 | 1886 | 2858 | 5092 | 5223 | 5517 | 5518 | 5519 | 6189 | 6527 || 1882 || 1886 || 2858 || 5092 || 5223 || 5517 || 5518 || 5519 || 6189 || 6527,Sesame || Cereals (Wheat Gliadin) || Synthesized || Cereals (Wheat germ) || Sesame (Sesamum indicum),"source_count=1; spread_ratio=41666.6667 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Friedland and Silverstein (1976) || SEC, RPC || 2,4,6-trinitrobenzene sulfonate(TNBS) method || RP-HPLC || Cushman and Cheung (1971) || GFC, RP-HPLC",11
IWH,3,main,True,False,3.5,5.455931955649724,0.8,1.0,0.8,merged_backbone,merged_sequence_level_authoritative,True,True,3,11,False,False,Tier D,3.5,20000.0,3.5,3.5,5714.285714285715,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_001371 | ace_merged_001372 | ace_merged_001373 | ace_merged_001374 | ace_merged_001375 | ace_merged_001376 || 1075 | 1600 | 5063 | 5080 | 6534 | 7548 || biopep_ace_000171 || 7548 || 1075 || 5063 || 5080 || 6534,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7548 || Fish (Dried Bonito) || Actin || Fish (Bonito muscle) || Cereals (Finnish),"source_count=2; spread_ratio=5714.2857 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971), Yamamoto and others || HPLC, RP-HPLC || HPLC",6
IWW,3,main,True,False,489.14,3.3105668207833836,0.85,1.0,0.85,merged_backbone,merged_sequence_level_authoritative,True,True,2,2,False,False,Tier C,489.14,489.14,489.14,489.14,1.0,,,,merged_short23_tiered_standardized || biopep_core_standardized,ace_merged_001377 || 10564 || biopep_ace_000710,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10564,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || ChEBI: ID 158843 EROP-Moscow: ID E24868 Metabolomics Workbench: ID 83013 PubChem: CID 71472264,2
IYK,3,main,True,False,177.0,3.752026733638193,0.85,1.0,0.85,merged_backbone,merged_sequence_level_authoritative,True,True,2,2,False,False,Tier C,177.0,177.0,177.0,177.0,1.0,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_001378 || 6643,,only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,2
IYP,3,main,True,False,61.0,4.214670164989233,1.0,1.0,1.0,merged_backbone,merged_sequence_level_authoritative,True,True,4,16,False,False,Tier A,61.0,61.0,61.0,61.0,1.0,,,,merged_short23_tiered_standardized || biopep_core_standardized || mbpdb_core_standardized || ahtpdb_clean_um_standardized,ace_merged_001379 | ace_merged_001380 | ace_merged_001381 | ace_merged_001382 | ace_merged_001383 | ace_merged_001384 | ace_merged_001385 | ace_merged_001386 || 2627 | 3663 | 5224 | 5966 | 6296 | 6783 | 6791 | MBPDB_P05814_IYP_55-57_65-67_210-212 || biopep_ace_000011 || 2627 || mbpdb_ace_000216 || MBPDB_P05814_IYP_55-57_65-67_210-212 || 3663 || 5224 || 5966 || 6296 || 6783 || 6791,10.1080/00021369.1989.10869621 || https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=2627 || Milk (human β casein) || Human (Human Beta Casein) || Milk || Human (Synthetic peptide of Human beta casein),"source_count=3; spread_ratio=1.0000 || >=3 sources and consistent within acceptable spread || AHTPDB | BIOPEP-UWM | MBPDB || AHTPDB: ID 3663, 3963, 4765, 5224, 5966, 6296, 6783, 6791 ChemSpider: ID 8447249 EROP-Moscow: ID E14582 MBPDB: Peptide IYP PubChem: CID 10271770 SATPdb: ID satpdb17470 || BIOPEP-UWM || Inhibition of Angiotensin-converting Enzyme by Synthetic Peptides of Human β-Casein || Homo sapiens || Beta-casein || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Kasahara and Ashihara (1981) || RP-HPLC, TLC, FAB-MS",9
KAF,3,main,True,False,0.63,6.200659450546418,0.85,1.0,0.85,merged_backbone,merged_sequence_level_authoritative,True,True,2,2,False,False,Tier C,0.63,0.63,0.63,0.63,1.0,,,,merged_short23_tiered_standardized || biopep_core_standardized,ace_merged_001387 || 10830 || biopep_ace_000757,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10830,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || ChEBI: ID 159691 ChemSpider: ID 17224312 Metabolomics Workbench: ID 83469 PubChem: CID 16064706,2
KFY,3,main,True,False,45.0,4.346787486224656,0.85,1.0,0.85,merged_backbone,merged_sequence_level_authoritative,True,True,2,2,False,False,Tier C,45.0,45.0,45.0,45.0,1.0,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_001388 || 6639,,only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,2
KGP,3,main,True,False,172.0,3.7644715530924513,0.85,1.0,0.85,merged_backbone,merged_sequence_level_authoritative,True,True,2,2,False,False,Tier C,172.0,172.0,172.0,172.0,1.0,,,,merged_short23_tiered_standardized || biopep_core_standardized,ace_merged_001389 || 9148 || biopep_ace_000417,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9148,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || PubChem: CID 18639102 SureChEMBL: ID SCHEMBL10396256,2
KLP,3,main,True,False,500.0,3.3010299956639813,0.8,1.0,0.8,merged_backbone,merged_sequence_level_authoritative,True,True,2,5,False,False,Tier E,0.0,500.0,500.0,500.0,,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_001391 | ace_merged_001392 | ace_merged_001393 || 5225 | 6118 | 9744 || 5225 || 6118,Pork (Sus domesticus),spread_ratio_unavailable || unknown or insufficient evidence pattern || AHTPDB | BIOPEP-UWM || PubChem: CID 101423430 || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Sentandreu and Toldra (2006) || RP-HPLC,3
KWL,3,main,True,False,43.6,4.360513510731414,0.85,1.0,0.85,merged_backbone,merged_sequence_level_authoritative,True,True,2,2,False,False,Tier C,43.6,43.6,43.6,43.6,1.0,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_001394 || 2840,Synthesized,only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,2
KYP,3,main,True,False,363.9,3.4390179444137647,0.85,1.0,0.85,merged_backbone,merged_sequence_level_authoritative,True,True,2,2,False,False,Tier C,363.9,363.9,363.9,363.9,1.0,,,,merged_short23_tiered_standardized || mbpdb_core_standardized,ace_merged_001395 || MBPDB_P02666_KYP_128-130 || mbpdb_ace_000208,10.1016/j.foodchem.2014.01.056,only_one_record_after_merge || single-source evidence with usable IC50 || MBPDB || Characterisation of the hydrolytic specificity of Aspergillus niger derived prolyl endoproteinase on bovine β-casein and determination of ACE inhibitory activity || Bos taurus || Beta-casein,2
KYY,3,main,True,False,79.0,4.102372908709558,0.85,1.0,0.85,merged_backbone,merged_sequence_level_authoritative,True,True,2,2,False,False,Tier C,79.0,79.0,79.0,79.0,1.0,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_001396 || 6640,,only_one_record_after_merge || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,2
LAA,3,main,True,False,13.0,4.886056647693163,0.85,1.0,0.85,merged_backbone,merged_sequence_level_authoritative,True,True,2,7,False,False,Tier C,13.0,20000.0,13.0,13.0,1538.4615384615386,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_001397 | ace_merged_001398 | ace_merged_001399 | ace_merged_001400 || 1645 | 5226 | 5810 | 6456 || 5226 || 5810 || 6456,Cereals (Maize (Zea mays)) || Alpha-zein,"source_count=1; spread_ratio=1538.4615 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GFC, IEC, RP-HPLC",4
LAP,3,main,True,False,3.5,5.455931955649724,0.85,1.0,0.85,merged_backbone,merged_sequence_level_authoritative,True,True,2,9,False,False,Tier C,3.5,20000.0,3.5,3.5,5714.285714285715,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_001401 | ace_merged_001402 | ace_merged_001403 | ace_merged_001404 | ace_merged_001405 || 1527 | 2893 | 4627 | 5060 | 6556 || 2893 || 4627 || 5060 || 6556,Chicken muscle || Food-protein,"source_count=1; spread_ratio=5714.2857 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GFC || Cushman and Cheung (1971), Yamamoto and others || HPLC",5
LAY,3,main,True,False,3.9,5.4089353929735005,0.8,1.0,0.8,merged_backbone,merged_sequence_level_authoritative,True,True,3,10,False,False,Tier D,3.9,20000.0,3.9,3.9,5128.205128205128,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_001406 | ace_merged_001407 | ace_merged_001408 | ace_merged_001409 | ace_merged_001410 | ace_merged_001411 || 1539 | 1643 | 3558 | 5227 | 5807 | 6471 || biopep_ace_000140 || 3558 || 5227 || 5807 || 6471,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=3558 || Cereals (Maize (Zea mays)) || Alpha-zein,"source_count=2; spread_ratio=5128.2051 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GFC, IEC, RP-HPLC",5
LEE,3,main,True,False,20000.0,1.6989700043360187,0.8,1.0,0.8,merged_backbone,merged_sequence_level_authoritative,True,True,2,4,False,False,Tier D,100.0,20000.0,20000.0,20000.0,200.0,,,,merged_short23_tiered_standardized || biopep_core_standardized,ace_merged_001412 | ace_merged_001413 | ace_merged_001414 || 1541 | 1646 | 9031 || biopep_ace_000329 || 9031,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9031,"source_count=2; spread_ratio=200.0000 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1541, 1646 BioPepDB: ID biopep00742 SATPdb: ID satpdb21154 || BIOPEP-UWM",2
LEK,3,main,True,False,10400.0,1.9829666607012193,0.85,1.0,0.85,merged_backbone,merged_sequence_level_authoritative,True,True,2,3,False,False,Tier C,800.0,20000.0,10400.0,10400.0,25.0,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_001416 | ace_merged_001417 || 1630 | 2856 || 2856,Synthesized,source_count=1; spread_ratio=25.0000 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,2
LFR,3,main,True,False,31.8,4.497572880015567,0.85,1.0,0.85,merged_backbone,merged_sequence_level_authoritative,True,True,2,2,False,False,Tier C,31.8,31.8,31.8,31.8,1.0,,,,merged_short23_tiered_standardized || biopep_core_standardized,ace_merged_001423 || 9206 || biopep_ace_000452,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9206,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM,2
LGF,3,main,True,False,290.0,3.537602002101044,0.85,1.0,0.85,merged_backbone,merged_sequence_level_authoritative,True,True,2,2,False,False,Tier C,290.0,290.0,290.0,290.0,1.0,,,,merged_short23_tiered_standardized || biopep_core_standardized,ace_merged_001424 || 10783 || biopep_ace_000746,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=10783,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || BIOPEP-UWM database of bioactive peptides: ID 10226 CAS: ID 17608-53-6 ChemSpider: ID 5362669 DFBP: ID DFBPRENI0040; DFBPACEI2221; DFBPANHY0995; DFBPMUFU0648 EPA CompTox: ID DTXSID50426392 PubChem: CID 699467,2
LGI,3,main,True,False,29.0,4.537602002101044,0.8,1.0,0.8,merged_backbone,merged_sequence_level_authoritative,True,True,3,5,False,False,Tier D,28.84,20000.0,29.0,29.0,693.4812760055479,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_001425 | ace_merged_001426 | ace_merged_001427 || 1623 | 5122 | 9061 || biopep_ace_000358 || 9061 || 5122,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9061 || Cereals (Buckwheat),"source_count=2; spread_ratio=693.4813 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1623, 2692, 5122 BioPepDB: ID biopep00764 BRENDA: Ligand Leu-Gly-Ile EROP-Moscow: ID E04102 SATPdb: ID satpdb19061 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Modified Lieberman’s method || GPC, HPLC",3
LGP,3,main,True,False,0.72,6.142667503568732,0.85,1.0,0.85,merged_backbone,merged_sequence_level_authoritative,True,True,2,4,False,False,Tier C,0.72,0.72,0.72,0.72,1.0,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_001428 | ace_merged_001429 || 5075 | 6518 || 5075 || 6518,Synthesized || Fish (Alaska pollack (Theragra chalcogramma)),source_count=1; spread_ratio=1.0000 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || HPLC,3
LGV,3,main,True,False,145.0,3.838631997765025,0.85,1.0,0.85,merged_backbone,merged_sequence_level_authoritative,True,True,2,2,False,False,Tier C,145.0,145.0,145.0,145.0,1.0,,,,merged_short23_tiered_standardized || biopep_core_standardized,ace_merged_001430 || 9326 || biopep_ace_000496,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9326,only_one_record_after_merge || single-source evidence with usable IC50 || BIOPEP-UWM || ChemSpider: ID 8324945 PubChem: CID 10149437,2
LGY,3,main,True,False,22.62,4.645507399410564,0.95,1.0,0.95,merged_backbone,merged_sequence_level_authoritative,True,True,3,4,False,False,Tier B,21.46,23.78,22.62,22.62,1.108108108108108,,,,merged_short23_tiered_standardized || biopep_core_standardized || mbpdb_core_standardized,ace_merged_001431 | ace_merged_001432 || 9284 | MBPDB_P02662_LGY_107-109 || biopep_ace_000493 || 9284 || mbpdb_ace_000295 || MBPDB_P02662_LGY_107-109,"1) 10.1016/j.idairyj.2013.05.008, 2) 10.3390/foods9080991 || https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=9284","source_count=2; spread_ratio=1.1081 || 2 sources and consistent within acceptable spread || BIOPEP-UWM | MBPDB || BIOPEP-UWM database of bioactive peptides: ID 2738; 3099; 10060 BIOPEP-UWM Virtual database: ID 64 ChemSpider: ID 5377958 EROP-Moscow: ID E09276 FeptideDB: ID 2738; 3099 MBPDB: Peptide LGY PubChem: CID 7014904 || BIOPEP-UWM || 1) Resistance of casein-derived bioactive peptides to simulated gastrointestinal digestion, 2) In Silico and In Vitro Analysis of Multifunctionality of Animal Food-Derived Peptides || Bos taurus || Alpha-S1-casein",3
LHP,3,main,True,False,3201.70757737,2.49461833616874,0.85,1.0,0.85,merged_backbone,merged_sequence_level_authoritative,True,True,2,6,False,False,Tier C,2107.10669622,3201.70757737,3201.70757737,3201.70757737,1.5194805194789789,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_001433 | ace_merged_001434 | ace_merged_001435 || 2825 | 2925 | 3688 || 2825 || 2925 || 3688,Shrimp meat || Shrimp || Marine shrimp meat,"source_count=1; spread_ratio=1.5195 || single-source evidence with usable IC50 || AHTPDB || small || exact_mass_value_converted_to_uM_by_molwt || mass_unit_mg_per_mL_converted_to_uM || Cushman and Cheung (1971) || GFC, RP-HPLC",4
LIP,3,main,True,False,2.5,5.6020599913279625,0.85,1.0,0.85,merged_backbone,merged_sequence_level_authoritative,True,True,2,4,False,False,Tier C,2.5,2.5,2.5,2.5,1.0,,,,merged_short23_tiered_standardized || ferm_strict_core_standardized,ace_merged_001436 | ace_merged_001437 || FMDB1034 | FMDB1042 || fermfoodb_ace_000413 | fermfoodb_ace_000421,,"source_count=1; spread_ratio=1.0000 || single-source evidence with usable IC50 || FermFooDb || https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB1034 | https://webs.iiitd.edu.in/raghava/fermfoodb/display_sub.php?details=FMDB1042 || within_range_consistent || spread_ratio=1.0000 || Ace-inhibitory || Fate of ACE-inhibitory peptides during the bread-making process: Quantification of peptides in sourdough, bread crumb, steamed bread and soda crackers",2
LIY,3,main,True,False,0.82,6.086186147616283,0.85,1.0,0.85,merged_backbone,merged_sequence_level_authoritative,True,True,2,7,False,False,Tier C,0.8,20000.0,0.82,0.82,25000.0,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_001438 | ace_merged_001439 | ace_merged_001440 | ace_merged_001441 || 1538 | 2860 | 5098 | 6644 || 2860 || 5098 || 6644,Synthesized || Human α2-macroglobulin,"source_count=1; spread_ratio=25000.0000 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971) || GF, CEC, RP-HPLC, iHPLC",4
LKA,3,main,True,False,8.5,5.070581074285707,0.85,1.0,0.85,merged_backbone,merged_sequence_level_authoritative,True,True,2,8,False,False,Tier C,8.5,8.5,8.5,8.5,1.0,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_001442 | ace_merged_001443 | ace_merged_001444 | ace_merged_001445 || 2019 | 2891 | 5058 | 6555 || 2019 || 2891 || 5058 || 6555,Chicken muscle proteins || Creatine Kinase || Creatine kinase || Food-protein,"source_count=1; spread_ratio=1.0000 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971), Yamamoto and others || RP-HPLC || Cushman and Cheung (1971) || GFC || HPLC",5
LKL,3,main,True,False,10094.0,1.9959366996023329,0.85,1.0,0.85,merged_backbone,merged_sequence_level_authoritative,True,True,2,3,False,False,Tier C,188.0,20000.0,10094.0,10094.0,106.38297872340424,,,,merged_short23_tiered_standardized || ahtpdb_clean_um_standardized,ace_merged_001448 | ace_merged_001449 || 1533 | 6349 || 6349,Fish (Sardine),source_count=1; spread_ratio=106.3830 || single-source evidence with usable IC50 || AHTPDB || small || exact_molar_value || not_converted: ic50_type不是mass_unit,2
LKP,3,main,True,False,0.32,6.494850021680094,0.8,1.0,0.8,merged_backbone,merged_sequence_level_authoritative,True,True,3,36,False,False,Tier D,0.32,20000.0,0.32,0.32,62500.0,,,,merged_short23_tiered_standardized || biopep_core_standardized || ahtpdb_clean_um_standardized,ace_merged_001452 | ace_merged_001453 | ace_merged_001454 | ace_merged_001455 | ace_merged_001456 | ace_merged_001457 | ace_merged_001458 | ace_merged_001459 | ace_merged_001460 | ace_merged_001461 | ace_merged_001462 | ace_merged_001463 | ace_merged_001464 | ace_merged_001465 | ace_merged_001466 | ace_merged_001467 | ace_merged_001468 | ace_merged_001469 | ace_merged_001470 | ace_merged_001471 || 1073 | 1521 | 1528 | 1611 | 1660 | 1953 | 1969 | 1972 | 2002 | 2020 | 2025 | 2216 | 2861 | 2892 | 2945 | 5059 | 5513 | 5561 | 6535 | 7549 || biopep_ace_000172 || 7549 || 1073 || 1660 || 1953 || 1969 || 1972 || 2002 || 2020 || 2025 || 2861 || 2892 || 2945 || 5059 || 5513 || 5561 || 6535,https://biochemia.uwm.edu.pl/biopep/peptidedatacard.php?zm_ID=7549 || Fish (Dried Bonito) || Aldolase || Fish proteins || Egg proteins || Chicken muscle || Chicken muscle proteins || Fish || Synthesized || Food-protein,"source_count=2; spread_ratio=62500.0000 || multi-source evidence but conflicting IC50 range || AHTPDB | BIOPEP-UWM || AHTPDB: ID 1073, 1521, 1528, 1611, 1660, 1838, 1953, 1969, 1972, 2001, 2002, 2020, 2025, 2216, 2597, 2861, 2892, 2945, 2952, 3011, 3758, 3766, 3770, 3979, 4203, 4222, 4976, 4979, 5059, 5513, 5561, 6535 BindingDB: ID 50348861 BIOPEP-UWM: ID 8216 BRENDA: Ligand Leu-Lys-Pro ChEMBL: ID CHEMBL1807676 ChemSpider: ID 8648888 EROP-Moscow: ID E01438 J-GLOBAL: ID 200907022084757598 Nikkaji: ID J1.356.196F PubChem: CID 10473477 SATPdb: ID satpdb17881 SureChEMBL: ID SCHEMBL7757715 ZINC: ID ZINC000038930594 || BIOPEP-UWM || small || exact_molar_value || not_converted: ic50_type不是mass_unit || Cushman and Cheung (1971), Yamamoto and others || HPLC, RP-HPLC || Enzymatic Hydrolysis of milk proteins || Cushman and Cheung (1971), Majumder & Wu (2009) || LC-MS/MS || RP-HPLC || Cushman and Cheung (1971) || HPLC || GFC",17
